,Year,State,County,Log-Yield,GDD,KDD,MeanWindspeed,Windspeed2,Windspeed3,ST_CO
23,2007,IOWA,DALLAS,5.12098335127,8.62572885165,0.239347606253,4.526487538945,25.15845356305,162.8213770475,IOWA_DALLAS
24,2007,IOWA,DAVIS,5.05879033598,9.02654308759,0.311441430568,3.84064836449,17.8702876363,96.7638902307,IOWA_DAVIS
25,2007,IOWA,DELAWARE,5.19184512204,7.26972398548,0.0875666497297,4.529367211836667,25.084321086433334,161.68985786633334,IOWA_DELAWARE
26,2007,IOWA,DES MOINES,5.29078910013,9.21211149261,0.280662456383,4.43695482866,24.0071739875,151.115519854,IOWA_DES MOINES
27,2007,IOWA,DICKINSON,5.1107822427,7.79999874683,0.228384832686,5.025218717553333,30.600916115,214.47536313833334,IOWA_DICKINSON
28,2007,IOWA,DUBUQUE,5.20400668708,7.47081456192,0.0948629518093,4.53000389408,25.469122183266666,167.65692881466666,IOWA_DUBUQUE
29,2007,IOWA,EMMET,5.16877799519,7.54430465655,0.150350980998,4.9108878504666675,29.812017263733335,210.759389482,IOWA_EMMET
30,2007,IOWA,FAYETTE,5.14341640533,7.32267845143,0.0877713672925,4.555041536866667,25.5879561137,167.33446334700002,IOWA_FAYETTE
31,2007,IOWA,FLOYD,5.1363864994,7.57702664116,0.11043276539700002,4.370071391486667,24.468160527,162.18169467566668,IOWA_FLOYD
32,2007,IOWA,FRANKLIN,5.17388728817,7.72610161122,0.140649844847,5.070685358255,31.2913462033,225.05713556749998,IOWA_FRANKLIN
33,2007,IOWA,FREMONT,5.01529110563,9.49731935687,0.386356137016,4.332023624093334,23.52076791276667,150.36326732,IOWA_FREMONT
34,2007,IOWA,GREENE,5.19240114096,8.46137907948,0.24829099202900004,4.955453011426666,30.357078829166667,218.59937395199998,IOWA_GREENE
35,2007,IOWA,GRUNDY,5.17048399504,7.96933296909,0.140909733716,4.86731503115,28.6084421924,193.676043056,IOWA_GRUNDY
36,2007,IOWA,GUTHRIE,5.06764554881,8.54560174472,0.247010140084,4.943287577885,29.40153743185,200.621068773,IOWA_GUTHRIE
37,2007,IOWA,HAMILTON,5.19573077777,8.22995879868,0.203240688809,5.27742017134,33.95647514926666,253.90752563200002,IOWA_HAMILTON
38,2007,IOWA,HANCOCK,5.18514866844,7.5483446707,0.11777322118899998,4.938942757006667,30.358816543366668,219.70366673600003,IOWA_HANCOCK
39,2007,IOWA,HARDIN,5.17784321308,8.06563710697,0.170650140989,4.798351505713334,28.217629945500004,194.49162217666665,IOWA_HARDIN
40,2007,IOWA,HARRISON,5.08636100462,8.89727633091,0.295397173407,4.632947170303333,26.413771670533333,174.964502964,IOWA_HARRISON
41,2007,IOWA,HENRY,5.2012556537,9.13944767697,0.273892227248,4.221992795949999,22.10303053935,137.922898062,IOWA_HENRY
42,2007,IOWA,HOWARD,5.13462127388,6.73951906687,0.066651293341,4.671042315683334,26.674987136533332,176.65921049500002,IOWA_HOWARD
43,2007,IOWA,HUMBOLDT,5.17897060892,7.86148829322,0.129674046187,4.93090342679,29.5583593458,205.23238222,IOWA_HUMBOLDT
44,2007,IOWA,IDA,5.13226278222,8.42641774956,0.22647518619600002,5.220785955346666,32.88237721313333,240.111294403,IOWA_IDA
45,2007,IOWA,IOWA,5.18178355029,8.40213491175,0.16242238803,4.154149792316667,21.3191443276,129.14692983766668,IOWA_IOWA
46,2007,IOWA,JACKSON,5.13226278222,7.68990540651,0.125665026147,3.7270684060233332,18.1717355335,107.1438422746,IOWA_JACKSON
47,2007,IOWA,JASPER,5.1979443924,8.63180333689,0.216979927168,4.217488317755,22.0303694509,135.998873323,IOWA_JASPER
48,2007,IOWA,JEFFERSON,5.07454861984,9.19454250267,0.34574957626100006,4.149356178606666,21.435216497933336,131.88051497566667,IOWA_JEFFERSON
49,2007,IOWA,JOHNSON,5.1422481809,8.55924125638,0.18451654997800002,4.14867601246,21.468413668233335,132.02274222033336,IOWA_JOHNSON
50,2007,IOWA,JONES,5.19960139361,7.60526613626,0.12241308247300002,4.326843198336666,23.271868406033335,148.36780427566669,IOWA_JONES
51,2007,IOWA,KEOKUK,5.16192474164,8.77743951722,0.222147220874,4.087220924193334,21.043499299066667,130.250841678,IOWA_KEOKUK
52,2007,IOWA,KOSSUTH,5.18514866844,7.66449026127,0.13756912133,4.39431918484,23.756287000266667,149.66090002633334,IOWA_KOSSUTH
53,2007,IOWA,LEE,5.17897060892,9.470373115,0.343875215292,4.04726635514,20.3043673676,121.090146376,IOWA_LEE
54,2007,IOWA,LINN,5.17445337933,7.89428950355,0.134506279607,4.234043354103334,22.334819574233336,139.59086283800002,IOWA_LINN
55,2007,IOWA,LOUISA,5.18178355029,9.10529547569,0.281855516169,4.016095534786667,20.421395379,124.27278459703332,IOWA_LOUISA
56,2007,IOWA,LYON,5.09803548438,7.870108319379999,0.212450907058,4.975706775703333,30.262888674699997,213.90291039966667,IOWA_LYON
57,2007,IOWA,MADISON,5.09129319711,8.63651526691,0.234164370385,4.85956580997,28.2244887656,187.952701511,IOWA_MADISON
58,2007,IOWA,MAHASKA,5.19240114096,8.78090085444,0.225992012556,4.117109618380001,21.219157058,130.26867383299998,IOWA_MAHASKA
59,2007,IOWA,MARION,5.1113851972,8.90751643296,0.24663908632,4.2250318016633335,22.3672232931,140.843941706,IOWA_MARION
60,2007,IOWA,MARSHALL,5.22520889473,8.22034244721,0.162983231384,4.67714953271,26.443084060233332,173.61071959266667,IOWA_MARSHALL
61,2007,IOWA,MITCHELL,5.16020406442,7.13277124713,0.0793477869326,4.6543010124599995,27.08275961835,185.2310570025,IOWA_MITCHELL
62,2007,IOWA,MONONA,5.00595770455,8.72773741637,0.30114800718,5.2167211838,32.763489486,234.436560343,IOWA_MONONA
63,2007,IOWA,MONROE,5.08326598513,8.76193519067,0.227087620207,4.27039524922,22.0954460864,133.61341861,IOWA_MONROE
64,2007,IOWA,MONTGOMERY,4.97742315989,9.16161771727,0.31828123294,4.247144340603334,22.757403063366667,143.067571441,IOWA_MONTGOMERY
65,2007,IOWA,MUSCATINE,5.19628464098,8.99170023389,0.249959159997,3.8297721962633333,18.757729458733333,111.20508835633332,IOWA_MUSCATINE
66,2007,IOWA,OSCEOLA,5.14400000616,7.70249147279,0.198317107132,4.623896028035,26.07729384735,170.228133359,IOWA_OSCEOLA
67,2007,IOWA,PALO ALTO,5.14049328135,7.82824964413,0.17806663942,4.646397326066667,26.026304666400005,168.03278570666666,IOWA_PALO ALTO
68,2007,IOWA,PLYMOUTH,5.01595445557,8.31503991589,0.23633144520999996,5.208539719626667,32.7058944574,237.27973473766667,IOWA_PLYMOUTH
69,2007,IOWA,POCAHONTAS,5.1185924356,8.08832777532,0.192232876906,5.509176401873333,37.052844489866665,289.81977870066663,IOWA_POCAHONTAS
70,2007,IOWA,POLK,5.18065932308,8.85702257613,0.254196434314,4.371608904463334,23.695213181466666,150.51618650366666,IOWA_POLK
71,2007,IOWA,POTTAWATTAMIE,5.09006242773,9.125322348,0.323370423191,4.451120846313334,24.551570865800002,158.12167761533337,IOWA_POTTAWATTAMIE
72,2007,IOWA,POWESHIEK,5.20729796816,8.41407261929,0.184803839272,4.405370911215,23.9577484716,154.14868767500002,IOWA_POWESHIEK
73,2007,IOWA,RINGGOLD,4.94520748877,8.8597995455,0.266456282346,4.727535695739999,26.54254473653333,170.08709046766666,IOWA_RINGGOLD
74,2007,IOWA,SAC,5.15848042136,8.31318739018,0.21618076257100002,4.773886292833333,27.831549052433335,189.39066085033335,IOWA_SAC
75,2007,IOWA,SCOTT,5.20510498483,8.55896511845,0.192083784045,4.29645054517,23.0786092095,147.549773178,IOWA_SCOTT
76,2007,IOWA,SHELBY,5.11978860799,8.6208552849,0.247728722702,4.70253894081,27.173434267899996,182.06828740566667,IOWA_SHELBY
77,2007,IOWA,SIOUX,5.05560865974,8.13837656431,0.230945616606,5.003504672899999,31.001583164600003,223.03827208133336,IOWA_SIOUX
78,2007,IOWA,STORY,5.1968381976,8.38239375546,0.194371751547,4.69106827622,27.200363720166667,185.03155322333336,IOWA_STORY
79,2007,IOWA,TAMA,5.16364246322,8.0432227224,0.147200413317,4.5013700675,24.713460377733337,158.80745230933334,IOWA_TAMA
80,2007,IOWA,TAYLOR,4.9243509255,8.99394770069,0.297534794116,4.6780227803750005,25.8248624708,162.48810429949998,IOWA_TAYLOR
81,2007,IOWA,UNION,5.03760174233,8.72681947019,0.24375215319,4.694274402906667,26.5778805426,172.58801475366667,IOWA_UNION
82,2007,IOWA,VAN BUREN,5.1107822427,9.32429731002,0.419606300742,4.17204439252,21.228326947,126.778113348,IOWA_VAN BUREN
83,2007,IOWA,WAPELLO,5.1185924356,8.9958314716,0.270421166391,3.970770379023333,20.152545813866666,122.318200089,IOWA_WAPELLO
84,2007,IOWA,WARREN,5.05879033598,8.85468926485,0.251256459312,4.298864226376666,23.141792912766665,146.81428485666666,IOWA_WARREN
85,2007,IOWA,WASHINGTON,5.15962984677,8.95446443728,0.255371846496,4.176039070616667,21.850631340866666,136.4362953193333,IOWA_WASHINGTON
86,2007,IOWA,WAYNE,5.01196773933,8.66838609893,0.239237656577,4.447274792313333,23.969347942633334,150.02347945366668,IOWA_WAYNE
87,2007,IOWA,WEBSTER,5.20729796816,8.15990334019,0.187619085084,4.78116627726,27.7302005646,187.426453781,IOWA_WEBSTER
88,2007,IOWA,WINNEBAGO,5.22628416365,7.41684477346,0.107654596868,5.022180685356667,31.033212954333333,223.484904888,IOWA_WINNEBAGO
89,2007,IOWA,WINNESHIEK,5.15905529921,7.12578018867,0.0786217287897,4.45825350467,24.5375715927,157.209668963,IOWA_WINNESHIEK
90,2007,IOWA,WOODBURY,5.03435182071,8.55450770721,0.256270166579,4.974145898233334,30.944857113199998,226.89014928033336,IOWA_WOODBURY
91,2007,IOWA,WORTH,5.16364246322,7.175193582000001,0.0821069602569,4.633838265833333,26.5769610592,178.25801432133335,IOWA_WORTH
92,2007,IOWA,WRIGHT,5.20620207764,7.91579901667,0.172912818147,4.774635254413333,27.699726207166663,187.8184175816667,IOWA_WRIGHT
93,2007,KANSAS,ANDERSON,4.73619844839,10.3357809589,0.506006266666,4.231311656283334,22.787436130566665,146.01609004399998,KANSAS_ANDERSON
94,2007,KANSAS,ATCHISON,4.82028156561,10.0728795685,0.532023027637,4.510974169263334,25.6135301337,171.56685990366668,KANSAS_ATCHISON
95,2007,KANSAS,BROWN,4.77068462447,9.73292272988,0.454182527089,4.72067075545,27.11673416085,181.2911069935,KANSAS_BROWN
96,2007,KANSAS,CHEROKEE,4.80402104473,10.8241463747,0.521244964457,3.8209534008299997,18.738296385,111.31036470933333,KANSAS_CHEROKEE
97,2007,KANSAS,COFFEY,4.77068462447,10.1964011907,0.508852184075,5.06199376947,31.277747391,226.822444314,KANSAS_COFFEY
98,2007,KANSAS,DOUGLAS,4.80402104473,10.1586822579,0.525932972546,4.514301661473333,25.26301429126666,166.344082558,KANSAS_DOUGLAS
99,2007,KANSAS,HARVEY,4.91265488574,10.0791985306,0.59272346874,5.13491043614,32.0161281931,230.900508304,KANSAS_HARVEY
100,2007,KANSAS,JACKSON,4.77912349311,9.82805333451,0.483246750893,4.200257009343333,22.19759532713333,139.67372449366667,KANSAS_JACKSON
101,2007,KANSAS,LYON,4.69134788223,9.99246010224,0.496115887885,4.3163343717533325,23.806940991700003,156.25665325933332,KANSAS_LYON
102,2007,KANSAS,MARION,4.67282883446,10.0563676745,0.610678534061,4.96592938733,30.076724065433336,211.57178911066669,KANSAS_MARION
103,2007,KANSAS,MARSHALL,4.73619844839,9.52226920491,0.454320678876,5.084925363446666,31.499758975866666,226.35883824233335,KANSAS_MARSHALL
104,2007,KANSAS,MCPHERSON,5.02388052085,9.9796089231,0.6754915803409999,4.559572300106667,26.08870483513333,175.8591464256667,KANSAS_MCPHERSON
105,2007,KANSAS,MIAMI,4.80402104473,10.2420242321,0.466149723281,4.48691394081,24.8297554712,160.551857572,KANSAS_MIAMI
106,2007,KANSAS,MONTGOMERY,4.58496747867,10.6987789114,0.527385072308,3.994986370716667,20.466441037133333,126.405568137,KANSAS_MONTGOMERY
107,2007,KANSAS,MORRIS,4.59511985013,9.79714244196,0.517573459221,5.04535630841,30.875084508033336,218.09014441600002,KANSAS_MORRIS
108,2007,KANSAS,NEMAHA,4.77912349311,9.51508076236,0.418843585348,5.109423027,31.479247319566667,222.18152386300002,KANSAS_NEMAHA
109,2007,KANSAS,OSAGE,4.48863636973,10.0662303934,0.519045327519,4.503975207686667,24.777368334633334,159.35224344266666,KANSAS_OSAGE
110,2007,KANSAS,POTTAWATOMIE,4.96981329958,9.66362971992,0.461639290123,4.673729880580001,27.682884521000002,194.252528323,KANSAS_POTTAWATOMIE
111,2007,KANSAS,SHAWNEE,4.86753445046,10.0921679658,0.523897758396,4.529569055036666,25.661618445000002,170.6293827433333,KANSAS_SHAWNEE
112,2007,KANSAS,SUMNER,4.75359019111,10.5067959089,0.592838586871,4.67495521807,26.8427232671,179.583482275,KANSAS_SUMNER
113,2007,KANSAS,WILSON,4.70048036579,10.5202572655,0.50321795448,4.052332554516666,21.028147300100002,131.81931863166668,KANSAS_WILSON
114,2007,NEBRASKA,ADAMS,5.18009673516,8.86370736828,0.38551880126,4.5631003374866665,26.058212454566668,177.83927694933334,NEBRASKA_ADAMS
115,2007,NEBRASKA,ANTELOPE,5.13403217224,8.0874973656,0.234737969416,5.102740134996666,32.18223239873333,235.913499311,NEBRASKA_ANTELOPE
116,2007,NEBRASKA,BOONE,5.07329705522,8.14253144832,0.25117836351,5.3005192108,33.98008307373333,250.92284091133334,NEBRASKA_BOONE
117,2007,NEBRASKA,BUFFALO,5.20620207764,8.34696174764,0.297503124302,5.04684384735,30.7972826908,218.515082633,NEBRASKA_BUFFALO
118,2007,NEBRASKA,BURT,5.05241682811,8.73807811923,0.276193159195,4.83408878505,28.0482505452,187.962425232,NEBRASKA_BURT
119,2007,NEBRASKA,BUTLER,5.07579862,8.89385084394,0.328591700558,4.899641744546667,29.123712980266664,200.73105368933332,NEBRASKA_BUTLER
120,2007,NEBRASKA,CASS,4.85046654194,9.29608122187,0.367743274704,4.73820288162,27.291923630566668,181.287811572,NEBRASKA_CASS
121,2007,NEBRASKA,CEDAR,4.96354368656,8.26759807061,0.259706621,5.166734813083334,32.221011714733336,231.690198248,NEBRASKA_CEDAR
122,2007,NEBRASKA,CLAY,5.1137933862,8.89078237867,0.38944446425000007,4.724907191066667,27.2707194899,185.062722341,NEBRASKA_CLAY
123,2007,NEBRASKA,COLFAX,5.09006242773,8.6171939613,0.265865375894,4.83470404984,27.9759836059,187.191461778,NEBRASKA_COLFAX
124,2007,NEBRASKA,CUMING,5.11439452839,8.4580065049,0.223595963689,5.24746884735,33.2451523364,242.85886076,NEBRASKA_CUMING
125,2007,NEBRASKA,CUSTER,5.09558899998,7.87127401407,0.289747300639,4.968051661473333,30.7211935488,226.29386549266667,NEBRASKA_CUSTER
126,2007,NEBRASKA,DAWSON,5.20784546338,8.10747568553,0.29233624322,5.1800194704,32.4523741044,234.094823371,NEBRASKA_DAWSON
127,2007,NEBRASKA,DIXON,4.9558270576,8.28044119987,0.251119964538,5.35093652648,34.1808812889,249.723508673,NEBRASKA_DIXON
128,2007,NEBRASKA,DODGE,5.07329705522,8.84437224574,0.280226481811,4.66799649533,26.2815145444,171.632744751,NEBRASKA_DODGE
129,2007,NEBRASKA,FILLMORE,5.17445337933,8.94770758171,0.376656618904,4.87127141745,28.8371655958,197.716849177,NEBRASKA_FILLMORE
130,2007,NEBRASKA,FRANKLIN,5.1304902559,8.7854634518,0.441934284449,4.767653816196667,27.455370216766667,184.24540601666664,NEBRASKA_FRANKLIN
131,2007,NEBRASKA,FURNAS,4.90749453518,8.84440340209,0.570477485221,4.77722936137,27.132848345,176.9455202,NEBRASKA_FURNAS
132,2007,NEBRASKA,GAGE,4.77491296058,9.26932352456,0.428807606738,5.26958722741,33.0962678349,238.247963371,NEBRASKA_GAGE
133,2007,NEBRASKA,GREELEY,5.04084113615,8.11488338644,0.287715526404,5.337015186916666,34.39327203396667,255.9915374456667,NEBRASKA_GREELEY
134,2007,NEBRASKA,HALL,5.22735827761,8.79638320042,0.343742307432,5.16670560748,32.4130163162,237.119441773,NEBRASKA_HALL
135,2007,NEBRASKA,HAMILTON,5.21764946348,8.79180282371,0.305804904,4.76451518692,27.534889829933334,185.130569232,NEBRASKA_HAMILTON
136,2007,NEBRASKA,HARLAN,5.06764554881,8.88481021767,0.487932627787,4.53460183022,25.40705263825,168.547214034,NEBRASKA_HARLAN
137,2007,NEBRASKA,HOLT,5.16991565174,7.945084404270001,0.307920087931,5.0742795950133335,31.50983489096667,227.56349284166666,NEBRASKA_HOLT
138,2007,NEBRASKA,HOWARD,5.08636100462,8.52448919823,0.31655338632,4.93904595016,29.7906571651,210.054437176,NEBRASKA_HOWARD
139,2007,NEBRASKA,JEFFERSON,5.02124547321,9.28279465078,0.466599267504,5.60946261682,37.4475342679,285.507898458,NEBRASKA_JEFFERSON
140,2007,NEBRASKA,JOHNSON,4.87824610605,9.25864195017,0.407246953107,5.50012071651,36.3702809579,276.331976408,NEBRASKA_JOHNSON
141,2007,NEBRASKA,KEARNEY,5.21981513839,8.67465623882,0.382591683859,4.81524273105,27.935957294900003,187.84839101133335,NEBRASKA_KEARNEY
142,2007,NEBRASKA,KEYA PAHA,5.05241682811,7.914471727229999,0.369382086026,4.75577751817,28.5569027778,204.2598759046667,NEBRASKA_KEYA PAHA
143,2007,NEBRASKA,KNOX,4.92507740573,8.3185213544,0.328427326851,5.085380646415,31.567850165499998,227.88854374599998,NEBRASKA_KNOX
144,2007,NEBRASKA,LANCASTER,4.81947478864,9.29686390958,0.425417007853,4.825238187956667,29.025280497166666,204.51860368099997,NEBRASKA_LANCASTER
145,2007,NEBRASKA,MADISON,5.05369478356,8.24690209624,0.225794905116,5.016156542053333,30.8981596573,221.8974837223333,NEBRASKA_MADISON
146,2007,NEBRASKA,MERRICK,5.06449196689,8.90921506506,0.339834661569,4.92551985981,30.0623409463,215.34619345,NEBRASKA_MERRICK
147,2007,NEBRASKA,NANCE,5.04985600725,8.58988864158,0.294272294308,5.09832749221,31.4436114681,224.325423146,NEBRASKA_NANCE
148,2007,NEBRASKA,NEMAHA,4.95934199971,9.45826641033,0.401813358002,4.979755646415001,31.023863463799998,226.6657258185,NEBRASKA_NEMAHA
149,2007,NEBRASKA,NUCKOLLS,5.00461722177,8.90558752362,0.434797103455,4.636911344756666,26.729494775433334,181.59667975399998,NEBRASKA_NUCKOLLS
150,2007,NEBRASKA,OTOE,4.82028156561,9.33786449916,0.406811424963,4.65977738837,27.022137052166666,184.30320406299998,NEBRASKA_OTOE
151,2007,NEBRASKA,PAWNEE,4.81137101657,9.33377743279,0.410123334957,5.18544392523,32.3799536994,233.030680653,NEBRASKA_PAWNEE
152,2007,NEBRASKA,PHELPS,5.29229929422,8.42910879566,0.321220269844,4.871514148496667,28.741199448333333,197.89543290533334,NEBRASKA_PHELPS
153,2007,NEBRASKA,PIERCE,5.07329705522,8.27281048018,0.24738364276900002,5.130327102803334,31.5972254024,224.33698067033333,NEBRASKA_PIERCE
154,2007,NEBRASKA,PLATTE,5.1363864994,8.47930033356,0.252128203851,4.88058995327,28.6304787188,194.524798809,NEBRASKA_PLATTE
155,2007,NEBRASKA,POLK,5.1137933862,8.80269387847,0.282956985247,5.186349299065,32.350366822400005,230.801756288,NEBRASKA_POLK
156,2007,NEBRASKA,RICHARDSON,4.88959696572,9.59672523083,0.427473228339,5.1250045430933335,32.781314453533334,244.13183976300002,NEBRASKA_RICHARDSON
157,2007,NEBRASKA,SALINE,5.00193085347,9.15656356497,0.393543405063,4.859473325545,29.325284316599998,207.85450462900002,NEBRASKA_SALINE
158,2007,NEBRASKA,SAUNDERS,5.00394630595,9.02669888928,0.350174390638,5.0510961838,30.205999669,205.308322405,NEBRASKA_SAUNDERS
159,2007,NEBRASKA,SEWARD,5.05688254526,9.12000141831,0.372398813147,4.998352154726667,30.338089103066665,214.8544134166667,NEBRASKA_SEWARD
160,2007,NEBRASKA,STANTON,5.09558899998,8.35716027564,0.222449248762,5.07133372274,30.5885816783,210.431411869,NEBRASKA_STANTON
161,2007,NEBRASKA,THAYER,5.1457487679,9.09560740047,0.462003660961,4.89513823988,28.8908155958,197.87682485,NEBRASKA_THAYER
162,2007,NEBRASKA,VALLEY,5.05177723743,8.10606250861,0.298522749305,5.31872858255,34.108327317,252.175199291,NEBRASKA_VALLEY
163,2007,NEBRASKA,WASHINGTON,4.96214508494,9.07319106818,0.282188491876,4.764410695743333,27.671112746633337,185.15878391033334,NEBRASKA_WASHINGTON
164,2007,NEBRASKA,WAYNE,5.07329705522,8.2382857659,0.214645591571,5.53171339564,36.3788044782,272.965906481,NEBRASKA_WAYNE
165,2007,NEBRASKA,YORK,5.20510498483,9.03559684868,0.38340481491,4.808012720663333,27.844361656266667,186.95283319566667,NEBRASKA_YORK
166,2008,IOWA,ADAIR,5.12989871492,7.115877196499999,0.10474270316899999,4.661928219106667,26.88173533876667,181.25183097333334,IOWA_ADAIR
167,2008,IOWA,ADAMS,5.04985600725,7.17573692048,0.104737524772,4.177480529595,22.56136018305,145.0046937545,IOWA_ADAMS
168,2008,IOWA,ALLAMAKEE,5.13579843705,6.25872363441,0.0295859007907,4.459152063865,24.158999386650002,151.87020774299998,IOWA_ALLAMAKEE
169,2008,IOWA,APPANOOSE,4.77068462447,7.29146077777,0.0757669881739,4.288860007789999,23.0928456094,149.107721049,IOWA_APPANOOSE
170,2008,IOWA,AUDUBON,5.19849703127,6.807069269470001,0.080470397811,4.63889278297,27.282180192133335,189.92347674633334,IOWA_AUDUBON
171,2008,IOWA,BENTON,5.18738580584,6.560734867849999,0.0563221649032,4.2477673935633335,22.8854288032,148.094714618,IOWA_BENTON
172,2008,IOWA,BLACK HAWK,5.1059454739,6.51250860358,0.05998986048809999,4.39496690031,24.3718492277,161.17245984,IOWA_BLACK HAWK
173,2008,IOWA,BOONE,5.11198778836,6.7830857669,0.0835068469586,4.57104426272,27.214347592166664,194.28399021066664,IOWA_BOONE
174,2008,IOWA,BREMER,5.08140436498,6.375733611929999,0.055636838055400005,4.247090472483333,22.66206759476667,144.47369854266665,IOWA_BREMER
175,2008,IOWA,BUCHANAN,5.11799381242,6.33733426147,0.0540184182606,4.20740167445,22.172814690400003,138.8077069235,IOWA_BUCHANAN
176,2008,IOWA,BUENA VISTA,5.18738580584,6.68140288077,0.0698995989502,4.643547507785,26.92133440425,185.0287704565,IOWA_BUENA VISTA
177,2008,IOWA,BUTLER,5.16478597392,6.59761317002,0.0678260237262,4.1935348520249995,22.419723938849998,143.88101178149998,IOWA_BUTLER
178,2008,IOWA,CALHOUN,5.18178355029,6.626597271479999,0.059653968786799995,4.89943470924,30.636923461833334,228.85453574533335,IOWA_CALHOUN
179,2008,IOWA,CARROLL,5.18738580584,6.83990426494,0.0855662925645,4.864697559706666,29.442898091900002,210.85948183333332,IOWA_CARROLL
180,2008,IOWA,CASS,5.15905529921,7.11521670647,0.10786431780099999,4.49043613707,25.385670508833332,169.64521337166664,IOWA_CASS
181,2008,IOWA,CEDAR,5.19295685089,6.99149929887,0.0753608481874,4.15284657321,21.55200967675,134.46385135600002,IOWA_CEDAR
182,2008,IOWA,CERRO GORDO,5.11198778836,6.18823014641,0.0409203025624,4.625726895120001,26.605946352533334,181.34744126666666,IOWA_CERRO GORDO
183,2008,IOWA,CHEROKEE,5.27811465923,6.70387820225,0.074828881813,4.6360384215999995,27.311340186933332,190.9463800323333,IOWA_CHEROKEE
184,2008,IOWA,CHICKASAW,5.06890420222,6.07897953193,0.0357978302033,4.360413421596667,23.596282223499998,151.57303958166668,IOWA_CHICKASAW
185,2008,IOWA,CLAY,5.16478597392,6.44809548592,0.0711431514574,4.504200415366667,25.395276609566668,168.6081356676667,IOWA_CLAY
186,2008,IOWA,CLAYTON,5.1416635565,6.285179277009999,0.0409709213702,4.284717679126667,22.559666102033333,140.05755315833335,IOWA_CLAYTON
187,2008,IOWA,CLINTON,5.19849703127,6.85741872981,0.0592809546983,4.070170041533333,20.950767653166665,130.558607436,IOWA_CLINTON
