,Year,State,County,lnyield,GDD,KDD,MeanWindspeed,Windspeed2,Windspeed3,KW,GW,ST_CO
32,2007,IOWA,FRANKLIN,5.17388728816986,52547.955833333326,211.78041666666664,225.0571355673676,2.280000000000001,10046.4,5.070685358255451,31.29134620327103,IOWA_FRANKLIN
33,2007,IOWA,FREMONT,5.01529110563245,64281.13111111111,1424.5325,150.36326732035306,0.0,9787.493333333334,4.332023624091381,23.520767912772587,IOWA_FREMONT
34,2007,IOWA,GREENE,5.19240114095649,57330.49472222221,686.1305555555558,218.5993739518432,5.37,9956.13,4.955453011422637,30.357078829179653,IOWA_GREENE
35,2007,IOWA,GRUNDY,5.1704839950381505,54068.925833333335,270.2091666666668,193.67604305626946,0.0,10041.210000000001,4.867315031152648,28.608442192367598,IOWA_GRUNDY
36,2007,IOWA,GUTHRIE,5.06764554881304,57118.372083333335,554.4695833333335,200.62106877268303,0.0,10038.15,4.94328757788162,29.401537431853583,IOWA_GUTHRIE
37,2007,IOWA,HAMILTON,5.1957307777729405,54415.948333333334,339.825,253.90752563220408,3.2566666666666673,10030.073333333334,5.277420171339564,33.9564751492731,IOWA_HAMILTON
38,2007,IOWA,HANCOCK,5.1851486684424,51510.70138888888,201.7033333333333,219.70366673617602,11.826666666666668,9921.293333333333,4.938942757009346,30.358816543354106,IOWA_HANCOCK
39,2007,IOWA,HARDIN,5.17784321308016,54040.66166666666,298.1169444444444,194.49162217666148,4.86666666666667,10011.610000000002,4.798351505711319,28.217629945482866,IOWA_HARDIN
40,2007,IOWA,HARRISON,5.086361004624389,60157.67250000001,906.6386111111111,174.96450296410956,0.03666666666666648,9873.5,4.632947170301143,26.41377167056075,IOWA_HARRISON
41,2007,IOWA,HENRY,5.20125565370491,59732.191249999996,573.7629166666668,137.92289806201325,5.284999999999998,9935.24,4.221992795950156,22.10303053933022,IOWA_HENRY
42,2007,IOWA,HOWARD,5.13462127387725,48006.71388888889,80.52555555555557,176.6592104948079,3.003333333333334,9922.13,4.6710423156801655,26.674987136552442,IOWA_HOWARD
43,2007,IOWA,HUMBOLDT,5.17897060891547,54365.10166666667,335.3791666666667,205.23238222001558,6.670000000000002,10015.630000000001,4.930903426791277,29.55835934579439,IOWA_HUMBOLDT
44,2007,IOWA,IDA,5.13226278221795,55191.728888888894,423.9263888888889,240.1112944029725,7.753333333333333,10056.756666666668,5.220785955347872,32.88237721313603,IOWA_IDA
45,2007,IOWA,IOWA,5.1817835502920895,57785.881111111106,479.2136111111111,129.14692983787646,0.9833333333333337,9888.353333333334,4.154149792315681,21.319144327622013,IOWA_IOWA
46,2007,IOWA,JACKSON,5.13226278221795,55859.52694444445,296.60833333333335,107.14384227459762,0.0866666666666666,9512.34,3.727068406022846,18.171735533489095,IOWA_JACKSON
47,2007,IOWA,JASPER,5.19794439240125,57146.57958333334,564.6033333333335,135.99887332301404,0.29000000000000004,9884.605,4.2174883177570095,22.03036945093458,IOWA_JASPER
48,2007,IOWA,JEFFERSON,5.07454861983991,59422.97416666666,628.8608333333335,131.8805149757269,1.7933333333333337,9892.71,4.149356178608516,21.43521649792316,IOWA_JEFFERSON
49,2007,IOWA,JOHNSON,5.14224818089815,57104.559166666666,405.40666666666675,132.0227422200156,0.17666666666666644,9896.880000000001,4.148676012461059,21.4684136682243,IOWA_JOHNSON
50,2007,IOWA,JONES,5.19960139360888,54791.05222222223,235.6172222222223,148.36780427583074,2.206666666666667,9926.723333333333,4.326843198338525,23.271868406022847,IOWA_JONES
51,2007,IOWA,KEOKUK,5.161924741642481,58870.53805555557,636.62,130.2508416780893,3.26,9839.98,4.087220924195225,21.04349929906542,IOWA_KEOKUK
52,2007,IOWA,KOSSUTH,5.1851486684424,52378.09777777778,208.6822222222223,149.66090002615525,0.13333333333333344,9884.69,4.394319184839046,23.756287000259604,IOWA_KOSSUTH
53,2007,IOWA,LEE,5.17897060891547,60557.825833333336,601.9533333333336,121.09014637616825,0.0,9909.849999999999,4.047266355140187,20.304367367601248,IOWA_LEE
54,2007,IOWA,LINN,5.174453379325651,56533.914722222224,377.298888888889,139.59086283774664,0.05000000000000012,9891.17,4.2340433541017655,22.334819574247145,IOWA_LINN
55,2007,IOWA,LOUISA,5.1817835502920895,60241.17916666667,584.1641666666668,124.27278459709242,0.0,9788.503333333334,4.016095534787124,20.42139537902388,IOWA_LOUISA
56,2007,IOWA,LYON,5.09803548437709,52603.691111111104,420.3913888888889,213.9029103997274,1.8766666666666676,10027.186666666666,4.975706775700934,30.262888674714436,IOWA_LYON
57,2007,IOWA,MADISON,5.09129319711371,58485.333333333336,702.1958333333334,187.95270151148753,0.0,10059.29,4.859565809968848,28.224488765576325,IOWA_MADISON
58,2007,IOWA,MAHASKA,5.19240114095649,59296.854583333334,716.9558333333334,130.26867383304128,0.5700000000000003,9816.194999999998,4.117109618380063,21.219157058021807,IOWA_MAHASKA
59,2007,IOWA,MARION,5.1113851971964,59125.96555555556,763.9977777777777,140.84394170606177,2.413333333333332,9855.323333333334,4.225031801661474,22.367223293094497,IOWA_MARION
60,2007,IOWA,MARSHALL,5.225208894727401,55668.57333333333,386.7136111111112,173.61071959267915,0.8566666666666661,10041.869999999999,4.67714953271028,26.443084060228454,IOWA_MARSHALL
61,2007,IOWA,MITCHELL,5.160204064418401,49169.16541666667,125.35208333333333,185.23105700253114,8.950000000000001,9840.34,4.65430101246106,27.082759618380067,IOWA_MITCHELL
62,2007,IOWA,MONONA,5.00595770454514,58735.51,658.1716666666667,234.43656034267912,1.2100000000000009,10018.289999999999,5.216721183800623,32.76348948598131,IOWA_MONONA
63,2007,IOWA,MONROE,5.08326598513116,59006.83083333333,640.5075000000002,133.61341860961838,0.0,9984.9,4.270395249221184,22.095446086448597,IOWA_MONROE
64,2007,IOWA,MONTGOMERY,4.977423159890139,60217.305555555555,1089.3455555555556,143.06757144106956,0.0,9686.736666666666,4.2471443406022855,22.75740306334372,IOWA_MONTGOMERY
65,2007,IOWA,MUSCATINE,5.196284640982889,58870.599444444444,427.58555555555563,111.20508835611372,1.7033333333333338,9735.29,3.829772196261682,18.757729458722743,IOWA_MUSCATINE
66,2007,IOWA,OSCEOLA,5.14400000616368,50749.54875,279.0895833333334,170.22813335864487,0.8450000000000006,9954.495,4.623896028037383,26.077293847352024,IOWA_OSCEOLA
67,2007,IOWA,PALO ALTO,5.14049328135447,51423.229166666664,196.03277777777782,168.03278570671083,0.3133333333333332,10013.586666666668,4.646397326064382,26.02630466640706,IOWA_PALO ALTO
68,2007,IOWA,PLYMOUTH,5.01595445557386,54762.913611111115,513.8652777777779,237.27973473792835,5.293333333333334,10053.666666666666,5.208539719626169,32.70589445742472,IOWA_PLYMOUTH
69,2007,IOWA,POCAHONTAS,5.118592435601349,55123.04388888888,444.2136111111111,289.81977870073985,13.84666666666667,10014.82,5.509176401869159,37.05284448987539,IOWA_POCAHONTAS
70,2007,IOWA,POLK,5.1806593230798,58819.401666666665,751.7430555555557,150.51618650356957,0.7999999999999995,9842.506666666666,4.371608904465213,23.695213181464172,IOWA_POLK
71,2007,IOWA,POTTAWATTAMIE,5.09006242772758,62976.62888888889,1293.99,158.12167761519993,0.0,9844.84,4.451120846313604,24.551570865784004,IOWA_POTTAWATTAMIE
72,2007,IOWA,POWESHIEK,5.20729796816087,57335.68958333333,533.0158333333334,154.14868767494158,4.500000000000002,9961.025000000001,4.405370911214954,23.95774847157321,IOWA_POWESHIEK
73,2007,IOWA,RINGGOLD,4.945207488773799,58904.75944444444,707.4711111111113,170.0870904673546,0.06666666666666643,10038.14,4.727535695742472,26.54254473650052,IOWA_RINGGOLD
74,2007,IOWA,SAC,5.15848042136024,54990.17583333334,433.2425000000001,189.3906608504673,8.403333333333334,9961.386666666667,4.773886292834891,27.83154905244029,IOWA_SAC
75,2007,IOWA,SCOTT,5.20510498482586,57874.13833333333,417.8308333333333,147.54977317776482,1.1400000000000006,9893.16,4.296450545171339,23.078609209501558,IOWA_SCOTT
76,2007,IOWA,SHELBY,5.11978860799278,57233.458611111106,619.5108333333335,182.06828740576324,0.3033333333333334,9888.813333333334,4.702538940809969,27.17343426791277,IOWA_SHELBY
77,2007,IOWA,SIOUX,5.05560865973899,55303.319166666675,565.2558333333333,223.03827208138628,7.226666666666667,9895.68,5.003504672897196,31.00158316458982,IOWA_SIOUX
78,2007,IOWA,STORY,5.196838197598179,57083.78916666666,552.2666666666668,185.03155322326066,2.4699999999999993,9928.473333333333,4.691068276220146,27.20036372014538,IOWA_STORY
79,2007,IOWA,TAMA,5.16364246322144,54767.82666666667,329.68722222222226,158.80745230912513,1.4000000000000004,10007.289999999999,4.501370067497404,24.713460377725855,IOWA_TAMA
80,2007,IOWA,TAYLOR,4.92435092549924,59751.701250000006,868.8800000000001,162.4881042993575,0.0,10054.555,4.678022780373832,25.82486247079439,IOWA_TAYLOR
81,2007,IOWA,UNION,5.03760174232607,59109.65277777778,770.7441666666668,172.58801475376427,0.0,9966.586666666668,4.69427440290758,26.577880542575286,IOWA_UNION
82,2007,IOWA,VAN BUREN,5.1107822427012,60135.54416666667,580.6033333333332,126.77811334813084,0.0,9966.73,4.172044392523365,21.2283269470405,IOWA_VAN BUREN
83,2007,IOWA,WAPELLO,5.118592435601349,59269.915,770.6516666666668,122.31820008872016,1.1966666666666665,9658.826666666666,3.9707703790238837,20.15254581386293,IOWA_WAPELLO
84,2007,IOWA,WARREN,5.0587903359833,59214.982500000006,854.6419444444444,146.8142848564382,0.04333333333333359,9814.773333333333,4.298864226375909,23.141792912772587,IOWA_WARREN
85,2007,IOWA,WASHINGTON,5.1596298467741395,59134.28111111111,585.5780555555556,136.43629531924975,0.7866666666666665,9884.053333333335,4.17603907061267,21.85063134086189,IOWA_WASHINGTON
86,2007,IOWA,WAYNE,5.01196773933003,58827.613611111105,697.5236111111112,150.02347945333594,0.7733333333333334,9966.833333333334,4.447274792315681,23.969347942627206,IOWA_WAYNE
87,2007,IOWA,WEBSTER,5.20729796816087,55545.630833333336,470.1375000000001,187.4264537813474,0.8099999999999987,10030.96,4.781166277258567,27.730200564641745,IOWA_WEBSTER
88,2007,IOWA,WINNEBAGO,5.22628416364821,50401.37444444445,154.1363888888889,223.48490488785046,4.74,9969.38,5.022180685358255,31.03321295430945,IOWA_WINNEBAGO
89,2007,IOWA,WINNESHIEK,5.15905529921453,48156.9025,77.20750000000001,157.20966896320095,0.41000000000000014,9860.965,4.458253504672897,24.53757159267913,IOWA_WINNESHIEK
90,2007,IOWA,WOODBURY,5.03435182071357,57131.90305555556,650.7947222222225,226.89014928024403,16.36,9875.89,4.974145898234684,30.944857113187954,IOWA_WOODBURY
91,2007,IOWA,WORTH,5.16364246322144,49722.4475,139.07083333333338,178.2580143211319,2.65,9876.483333333335,4.633838265835929,26.57696105919003,IOWA_WORTH
92,2007,IOWA,WRIGHT,5.2062020776402305,54135.258055555554,318.26638888888897,187.8184175819055,1.8899999999999995,10045.223333333333,4.774635254413291,27.69972620716511,IOWA_WRIGHT
93,2007,KANSAS,ANDERSON,4.7361984483945,65611.57138888889,814.291388888889,146.01609004393822,0.5166666666666663,9744.023333333334,4.23131165628245,22.787436130581515,KANSAS_ANDERSON
94,2007,KANSAS,ATCHISON,4.820281565605041,65632.83888888889,1193.1769444444446,171.5668599034917,0.34666666666666696,9798.676666666668,4.510974169262721,25.61353013369678,KANSAS_ATCHISON
95,2007,KANSAS,BROWN,4.77068462446567,64674.41875,1281.6745833333334,181.29110699347743,0.2450000000000001,9996.575,4.720670755451714,27.116734160825548,KANSAS_BROWN
96,2007,KANSAS,CHEROKEE,4.804021044733259,67196.46055555556,861.4780555555557,111.31036470943667,0.03999999999999974,9698.65,3.8209534008307373,18.738296384994808,KANSAS_CHEROKEE
97,2007,KANSAS,COFFEY,4.77068462446567,65407.6775,829.9475000000002,226.82244431386292,9.370000000000001,10058.210000000001,5.061993769470405,31.27774739096574,KANSAS_COFFEY
98,2007,KANSAS,DOUGLAS,4.804021044733259,65021.9738888889,956.0494444444447,166.344082557892,0.0,9909.140000000001,4.514301661474558,25.263014291277262,KANSAS_DOUGLAS
99,2007,KANSAS,HARVEY,4.91265488573605,65905.80833333333,1130.1083333333336,230.90050830412773,1.9900000000000002,10046.630000000001,5.134910436137072,32.016128193146415,KANSAS_HARVEY
100,2007,KANSAS,JACKSON,4.7791234931115305,65355.40111111111,1294.2544444444447,139.6737244937695,0.01333333333333305,9808.513333333334,4.200257009345794,22.197595327102803,KANSAS_JACKSON
101,2007,KANSAS,LYON,4.69134788222914,65251.47416666666,899.0397222222224,156.2566532596054,0.0,9790.23,4.316334371754933,23.806940991692628,KANSAS_LYON
102,2007,KANSAS,MARION,4.67282883446191,66086.34861111111,1203.9361111111114,211.57178911085154,1.4666666666666661,10022.94,4.965929387331256,30.076724065420564,KANSAS_MARION
103,2007,KANSAS,MARSHALL,4.7361984483945,64675.650555555556,1210.137777777778,226.35883824214696,4.460000000000001,9990.883333333333,5.084925363447559,31.499758975856697,KANSAS_MARSHALL
104,2007,KANSAS,MCPHERSON,5.023880520846281,67080.09277777777,1483.8369444444445,175.85914642568795,1.9066666666666674,9836.606666666667,4.559572300103842,26.08870483515057,KANSAS_MCPHERSON
105,2007,KANSAS,MIAMI,4.804021044733259,66018.0675,844.624166666667,160.55185757223524,0.0,9901.8,4.486913940809969,24.8297554711838,KANSAS_MIAMI
106,2007,KANSAS,MONTGOMERY,4.5849674786705705,69225.2038888889,1126.0672222222227,126.40556813687697,0.3966666666666671,9741.936666666666,3.994986370716511,20.466441037123573,KANSAS_MONTGOMERY
107,2007,KANSAS,MORRIS,4.59511985013459,64993.92861111111,1054.268888888889,218.09014441569317,0.3433333333333337,10034.346666666666,5.045356308411215,30.875084508047767,KANSAS_MORRIS
108,2007,KANSAS,NEMAHA,4.7791234931115305,64577.16305555555,1217.518888888889,222.18152386286343,3.763333333333334,10011.816666666668,5.109423026998962,31.479247319574252,KANSAS_NEMAHA
109,2007,KANSAS,OSAGE,4.48863636973214,65561.49333333333,932.5133333333333,159.35224344269213,1.3933333333333333,9950.026666666667,4.50397520768432,24.777368334631362,KANSAS_OSAGE
110,2007,KANSAS,POTTAWATOMIE,4.969813299576,63686.27333333334,1189.6422222222225,194.25252832275442,3.1300000000000012,9851.570000000002,4.673729880581516,27.68288452102804,KANSAS_POTTAWATOMIE
111,2007,KANSAS,SHAWNEE,4.86753445045558,66397.35388888889,1263.5266666666669,170.62938274350986,0.16000000000000014,9803.243333333332,4.529569055036345,25.661618444963654,KANSAS_SHAWNEE
112,2007,KANSAS,SUMNER,4.753590191106361,70182.185,1727.0566666666668,179.5834822747274,2.0,9967.3,4.674955218068535,26.842723267133955,KANSAS_SUMNER
113,2007,KANSAS,WILSON,4.70048036579242,68007.70277777778,1010.6075000000001,131.81931863161995,1.7900000000000003,9771.626666666667,4.052332554517133,21.028147300103843,KANSAS_WILSON
114,2007,NEBRASKA,ADAMS,5.18009673516061,62411.46527777778,902.4930555555558,177.83927694944182,2.470000000000001,9924.86,4.563100337487019,26.058212454569055,NEBRASKA_ADAMS
115,2007,NEBRASKA,ANTELOPE,5.13403217224018,57169.77416666667,402.13805555555564,235.91349931100726,7.419999999999999,9923.876666666667,5.102740134994808,32.18223239875389,NEBRASKA_ANTELOPE
116,2007,NEBRASKA,BOONE,5.07329705522097,56736.93444444445,375.8669444444445,250.92284091134476,9.486666666666666,10041.36,5.300519210799584,33.98008307372793,NEBRASKA_BOONE
117,2007,NEBRASKA,BUFFALO,5.2062020776402305,58679.129166666666,671.7166666666669,218.51508263298285,2.6400000000000023,10045.78,5.046843847352025,30.797282690809972,NEBRASKA_BUFFALO
118,2007,NEBRASKA,BURT,5.05241682811121,59742.8475,620.9491666666668,187.96242523247665,7.149999999999999,10060.07,4.8340887850467285,28.04825054517134,NEBRASKA_BURT
119,2007,NEBRASKA,BUTLER,5.0757986200026695,60626.28305555556,709.1786111111111,200.73105368925235,0.5533333333333328,10004.75,4.899641744548287,29.12371298026999,NEBRASKA_BUTLER
120,2007,NEBRASKA,CASS,4.85046654194343,64034.97305555555,1018.9416666666667,181.2878115722352,0.020000000000000167,9933.876666666669,4.738202881619938,27.29192363058152,NEBRASKA_CASS
121,2007,NEBRASKA,CEDAR,4.96354368656241,57387.04722222222,413.2777777777778,231.69019824785823,3.8900000000000006,10063.32,5.166734813084111,32.22101171469367,NEBRASKA_CEDAR
122,2007,NEBRASKA,CLAY,5.11379338619888,61813.512500000004,815.7061111111111,185.062722340797,8.246666666666668,9992.116666666667,4.724907191069574,27.270719489875393,NEBRASKA_CLAY
123,2007,NEBRASKA,COLFAX,5.09006242772758,59645.2375,611.2041666666668,187.191461777648,3.490000000000002,10053.51,4.834704049844237,27.975983605919,NEBRASKA_COLFAX
124,2007,NEBRASKA,CUMING,5.11439452838711,58872.690833333334,535.1675,242.85886075973522,6.9999999999999964,10030.470000000001,5.247468847352025,33.24515233644859,NEBRASKA_CUMING
125,2007,NEBRASKA,CUSTER,5.09558899997642,55475.49972222222,524.3516666666668,226.29386549247147,20.813333333333336,9984.856666666667,4.968051661474559,30.721193548805815,NEBRASKA_CUSTER
126,2007,NEBRASKA,DAWSON,5.20784546338396,58443.683333333334,670.199166666667,234.09482337110592,7.8100000000000005,10033.810000000001,5.180019470404985,32.45237410436137,NEBRASKA_DAWSON
127,2007,NEBRASKA,DIXON,4.95582705760126,57713.37749999999,449.1158333333334,249.7235086730919,0.9100000000000001,10100.71,5.35093652647975,34.18088128894081,NEBRASKA_DIXON
128,2007,NEBRASKA,DODGE,5.07329705522097,60539.65,708.9225000000001,171.63274475058412,5.8100000000000005,9994.880000000001,4.6679964953271025,26.281514544392525,NEBRASKA_DODGE
129,2007,NEBRASKA,FILLMORE,5.174453379325651,62197.6225,847.0275000000003,197.7168491773754,0.0,9979.68,4.871271417445483,28.837165595794392,NEBRASKA_FILLMORE
130,2007,NEBRASKA,FRANKLIN,5.13049025590454,61664.644166666665,885.6680555555555,184.24540601654985,1.2500000000000007,10049.566666666668,4.767653816199377,27.455370216770508,NEBRASKA_FRANKLIN
131,2007,NEBRASKA,FURNAS,4.90749453517674,63788.730833333335,1267.3175,176.94552019957166,1.4600000000000009,10071.720000000001,4.777229361370717,27.132848345015578,NEBRASKA_FURNAS
132,2007,NEBRASKA,GAGE,4.7749129605751905,63530.511666666665,877.4833333333336,238.24796337110593,0.41999999999999993,10078.98,5.26958722741433,33.096267834890966,NEBRASKA_GAGE
133,2007,NEBRASKA,GREELEY,5.04084113615332,56707.69805555556,436.7444444444445,255.99153744567755,9.00666666666667,10060.246666666668,5.337015186915888,34.39327203400831,NEBRASKA_GREELEY
134,2007,NEBRASKA,HALL,5.22735827760754,60734.1925,756.4908333333335,237.11944177336449,10.45,10019.86,5.1667056074766355,32.41301631619938,NEBRASKA_HALL
135,2007,NEBRASKA,HAMILTON,5.21764946348058,60844.31638888889,736.3802777777779,185.13056923189254,1.2633333333333336,9987.466666666665,4.7645151869158875,27.534889829958463,NEBRASKA_HAMILTON
136,2007,NEBRASKA,HARLAN,5.06764554881304,63266.487916666665,1102.6000000000004,168.54721403378116,3.7700000000000014,9968.12,4.534601830218069,25.407052638239875,NEBRASKA_HARLAN
137,2007,NEBRASKA,HOLT,5.169915651743509,56993.72194444444,413.6341666666667,227.5634928415109,13.450000000000003,10020.51,5.074279595015576,31.509834890965735,NEBRASKA_HOLT
138,2007,NEBRASKA,HOWARD,5.086361004624389,58454.23583333333,612.5791666666667,210.0544371756231,2.9400000000000013,10022.01,4.939045950155763,29.790657165109035,NEBRASKA_HOWARD
139,2007,NEBRASKA,JEFFERSON,5.021245473208269,64290.59,965.3075000000001,285.50789845794395,11.100000000000003,10080.900000000001,5.60946261682243,37.44753426791278,NEBRASKA_JEFFERSON
140,2007,NEBRASKA,JOHNSON,4.87824610605051,64135.67833333333,933.0250000000001,276.3319764080997,2.0299999999999994,10058.16,5.500120716510903,36.37028095794393,NEBRASKA_JOHNSON
141,2007,NEBRASKA,KEARNEY,5.219815138393081,61264.75944444444,819.6277777777777,187.84839101142265,0.0,10061.146666666666,4.815242731048806,27.935957294911734,NEBRASKA_KEARNEY
142,2007,NEBRASKA,KEYA PAHA,5.05241682811121,56267.625,442.6186111111112,204.25987590485465,22.86,9885.43,4.755777518172377,28.556902777777776,NEBRASKA_KEYA PAHA
143,2007,NEBRASKA,KNOX,4.92507740573461,57958.14333333333,459.0558333333334,227.8885437460086,7.45,10063.740000000002,5.085380646417446,31.56785016549844,NEBRASKA_KNOX
144,2007,NEBRASKA,LANCASTER,4.8194747886351,64163.44916666666,1102.44,204.51860368075026,2.396666666666666,9841.980000000001,4.82523818795431,29.02528049714434,NEBRASKA_LANCASTER
145,2007,NEBRASKA,MADISON,5.0536947835567005,58270.54833333334,502.49861111111113,221.89748372235204,5.40666666666667,9977.733333333334,5.016156542056074,30.89815965732087,NEBRASKA_MADISON
146,2007,NEBRASKA,MERRICK,5.06449196688697,60959.54083333333,791.9625000000002,215.3461934503505,7.299999999999997,9899.970000000001,4.925519859813084,30.06234094626169,NEBRASKA_MERRICK
147,2007,NEBRASKA,NANCE,5.04985600724954,58415.8575,531.2675000000002,224.32542314583335,0.9700000000000006,10036.97,5.098327492211839,31.443611468068536,NEBRASKA_NANCE
148,2007,NEBRASKA,NEMAHA,4.95934199970871,65570.00166666666,1180.14875,226.6657258184385,2.919999999999999,9875.52,4.979755646417445,31.023863463785048,NEBRASKA_NEMAHA
149,2007,NEBRASKA,NUCKOLLS,5.00461722177069,64137.949166666665,1066.8975000000003,181.5966797542186,5.060000000000003,9905.216666666665,4.636911344755971,26.729494775441328,NEBRASKA_NUCKOLLS
150,2007,NEBRASKA,OTOE,4.820281565605041,65141.017499999994,1136.460277777778,184.30320406301925,2.033333333333332,9887.463333333333,4.659777388369679,27.022137052180685,NEBRASKA_OTOE
